Spent,Profit,Payouts,Plays
18,-18,0|0|0,🤔🦆🦆|🃏🦆🃏|🤔🦆🦆
18,7,25|0|0,♾🦆✨|🦆✨🤔|✨🦆🦆
18,-18,0|0|0,🤔✨🦆|🤔🃏✨|🃏🔺🤔
18,-18,0|0|0,✨🤔✨|✨🤔🦆|🃏🤔✨
18,7,0|0|25,🤔✨🦆|🦆🦆🔺|♾🔺🤔
18,-18,0|0|0,✨🃏✨|✨🦆🃏|✨🦆✨
18,-18,0|0|0,🤔✨🃏|✨🃏🔺|🤔🔺🤔
18,-18,0|0|0,🦆🤔🔺|🦆🤔🔺|🤔🔺🃏
18,-18,0|0|0,🦆🤔🃏|🦆✨🦆|🤔🦆🤔
18,-17,1|0|0,🦆🤔🤔|🃏🦆🦆|🃏🦆🦆
18,8,0|25|1,🤔🦆✨|✨♾🤔|🤔🤔🔺
18,-18,0|0|0,🦆✨🔺|🤔✨🦆|✨🃏🦆
18,13,25|6|0,🤔♾🃏|🦆✨✨|🤔🦆🔺
18,-18,0|0|0,🦆🃏✨|🔺🤔✨|🦆🦆✨
18,-6,0|0|12,🔺✨🤔|🃏✨🤔|🃏🃏✨
18,7,0|25|0,🔺🤔🃏|🦆♾✨|🦆🦆🃏
18,-6,12|0|0,🃏🃏✨|🤔🦆🤔|🦆🦆🤔
18,-18,0|0|0,🃏🦆🦆|✨🤔🃏|🔺🤔🃏
18,-18,0|0|0,🃏🔺🦆|🔺✨🤔|🃏🦆🤔
18,-11,0|6|1,🦆🃏🔺|✨✨🔺|🔺🤔🤔
18,8,0|25|1,🔺🦆🔺|🃏✨♾|🔺🤔🤔
12,-12,0|0,🤔🦆✨|🦆🦆🦆
18,-6,0|0|12,🦆🔺✨|🤔✨🔺|🃏🃏🦆
18,27,25|20|0,♾✨🦆|🔺🔺🃏|🃏✨🦆
18,7,0|25|0,🦆🦆🃏|🔺✨♾|🦆🔺🤔
18,8,25|1|0,🤔🃏♾|✨🤔🤔|✨🦆🔺
18,8,6|20|0,🤔✨✨|🤔🔺🔺|🔺🦆🔺
18,-2,10|0|6,✨✨✨|✨🦆🃏|✨✨🦆
18,-16,1|1|0,✨🤔🤔|✨🤔🤔|🦆✨🃏
18,7,25|0|0,🔺✨♾|🤔🦆🦆|🃏🤔✨
18,-18,0|0|0,🔺🃏🔺|🔺🃏🔺|🤔✨🤔
18,-18,0|0|0,✨🤔✨|🔺🦆🤔|🔺🦆🤔
18,32,25|0|25,♾🤔🔺|🃏🦆✨|♾🤔🔺
18,-18,0|0|0,🤔🦆🔺|✨🃏🔺|🤔🔺✨
18,-18,0|0|0,🤔🦆🔺|✨🤔🦆|✨🦆✨
18,14,12|20|0,🃏🃏🤔|🔺🔺🤔|🃏🤔🔺
18,-6,0|12|0,✨🔺✨|🃏🃏✨|✨🤔🦆
18,-17,1|0|0,🤔🤔✨|🦆🃏✨|✨🃏🦆
18,2,20|0|0,🤔🔺🔺|🃏🤔✨|✨🤔🔺
18,8,1|25|0,🦆🤔🤔|♾✨✨|🤔🔺🦆
18,0,6|12|0,🃏✨✨|🦆🃏🃏|🦆🤔🔺
18,6,0|24|0,✨🔺🃏|🔺🔺🔺|🃏🔺🤔
18,27,0|25|20,🦆🃏🔺|🤔🃏♾|🔺🔺✨
18,13,25|0|6,🤔♾🦆|🔺🦆🔺|✨✨🃏
18,-18,0|0|0,🦆🤔🔺|♾🦆🦆|🤔✨🦆
18,7,0|1|24,🔺🦆🃏|🔺🤔🤔|🔺🔺🔺
18,-18,0|0|0,🦆🃏🤔|🤔🔺🦆|🃏🦆✨
18,-18,0|0|0,🦆🃏🤔|🤔🦆🃏|🦆🦆🦆
18,8,6|0|20,✨✨🃏|🔺🤔🔺|🔺🔺🤔
18,-18,0|0|0,✨🃏✨|🔺🃏✨|🔺🦆🦆
18,7,0|25|0,🃏🦆🃏|🦆♾🔺|🃏🤔✨
18,19,25|12|0,🔺♾✨|🃏🃏✨|🤔🦆🔺
18,19,12|25|0,🃏🃏✨|♾🔺✨|🔺🦆🦆
18,-8,10|0|0,✨✨✨|🦆🃏🦆|🦆🦆🔺
18,2,0|0|20,🦆🤔✨|🤔🃏🦆|🔺🔺🦆
18,-12,0|0|6,🤔🃏✨|✨🦆🤔|🃏✨✨
18,32,25|0|25,✨♾🦆|✨🔺🦆|✨♾🦆
18,3,20|0|1,🦆🔺🔺|✨🔺✨|🤔🤔✨
18,-17,1|0|0,✨🤔🤔|🔺🦆🔺|🦆🦆✨
18,7,25|0|0,🦆✨♾|🦆🃏✨|🃏🤔🦆
18,32,25|25|0,🦆🃏♾|🦆🃏♾|🤔🔺✨
18,-6,0|0|12,✨🃏🦆|🦆✨🦆|🦆🃏🃏
18,-17,0|1|0,🃏✨🦆|🤔🤔🔺|🤔✨🦆
18,8,1|25|0,✨🤔🤔|♾🤔♾|🦆🃏🦆
18,-18,0|0|0,🦆🔺🤔|🦆🤔🦆|🦆🔺🤔
18,-17,0|0|1,🤔🃏🔺|🃏🔺✨|🔺🤔🤔
18,-18,0|0|0,🤔🦆🤔|🦆🤔🔺|🦆🤔🦆
18,-6,12|0|0,🦆🃏🃏|🦆✨🤔|🤔🦆🦆
18,-18,0|0|0,🃏🤔🦆|🤔🃏🤔|🃏🤔🔺
18,-17,0|1|0,🦆✨🔺|🤔🤔🔺|🦆🔺✨
18,9,25|1|1,♾✨✨|🦆🤔🤔|🦆🤔🤔
18,7,0|25|0,🤔🔺🃏|♾✨🦆|🔺✨🤔
18,-8,0|0|10,✨🃏🔺|🤔🃏🦆|✨✨✨
18,7,25|0|0,🦆♾🔺|🦆✨🔺|🃏🤔🦆
18,-18,0|0|0,✨🔺🤔|✨🔺✨|✨🤔🦆
18,-18,0|0|0,🦆✨🦆|🤔✨🦆|🃏🤔🦆
18,8,1|25|0,✨🤔🤔|🤔🤔♾|🦆✨🤔
18,7,0|25|0,🤔🦆✨|♾🦆🤔|🔺🤔🔺
6,-6,0,🦆🦆🦆
18,2,0|20|0,🃏🤔🦆|✨🔺🔺|🤔🃏🦆
18,32,0|25|25,🤔🃏✨|🤔✨♾|🤔✨♾
18,13,0|6|25,🦆🦆🔺|🤔✨✨|🤔🤔♾
18,-17,0|1|0,🔺🦆🤔|🤔🤔✨|🔺✨🦆
18,-18,0|0|0,🦆🃏🦆|🃏🦆🔺|🦆🔺🃏
18,8,1|25|0,🦆🤔🤔|♾✨♾|🦆🤔✨
18,7,0|25|0,🦆🃏🦆|♾🃏🦆|🤔✨🔺
18,-12,6|0|0,✨✨🃏|🔺🦆🃏|🦆🤔🔺
18,32,25|25|0,🤔♾🔺|🤔♾🔺|🤔🃏🤔
18,39,1|6|50,🤔🤔✨|🤔✨✨|🃏♾♾
18,-6,0|0|12,🃏✨🤔|✨🦆🃏|🦆🃏🃏
18,2,0|0|20,🔺✨🃏|✨🦆🃏|🔺🔺🤔
18,-6,12|0|0,✨🃏🃏|🔺🤔🦆|🦆🤔✨
18,7,25|0|0,♾🔺🦆|🔺🤔🃏|🤔🔺✨
18,-8,0|0|10,🦆🦆🔺|✨🤔🔺|✨✨✨
18,7,0|0|25,🦆🔺🦆|🦆🦆🔺|🔺🔺♾
18,-18,0|0|0,🦆🤔🦆|🦆🦆✨|🤔✨🔺
18,-18,0|0|0,🦆🃏✨|🦆🦆✨|🃏🤔✨
18,-18,0|0|0,🦆✨🦆|🔺✨🔺|🃏🤔🃏
18,-18,0|0|0,🤔🦆🔺|🃏🔺🤔|🤔✨🃏
18,7,25|0|0,🤔🦆♾|🃏✨🦆|🤔🦆🦆
18,-18,0|0|0,🦆🃏🤔|🤔🦆✨|✨🔺🤔
18,13,0|6|25,✨🤔🦆|✨✨🦆|♾🦆✨
18,-6,0|12|0,🦆🃏🔺|🃏🃏✨|🦆🦆🤔
6,-6,0,🦆🦆🦆
18,-12,0|6|0,✨🤔✨|✨✨🔺|🃏🦆🤔
18,8,1|0|25,🤔🤔🦆|🤔✨🦆|♾🔺🤔
18,7,25|0|0,♾🃏🤔|🔺✨🦆|🃏✨🔺
18,-17,0|1|0,✨🃏🦆|🔺🤔🤔|✨🦆🦆
18,-16,1|1|0,🃏🤔🤔|🃏🤔🤔|🤔✨🦆
18,-6,0|12|0,✨🤔🔺|🦆🃏🃏|✨🦆🔺
18,-18,0|0|0,🦆✨🦆|🃏🤔🔺|🤔🦆✨
18,-18,0|0|0,✨🤔🦆|🦆🤔✨|🤔✨🦆
18,0,6|12|0,✨✨🦆|🤔🃏🃏|🔺🦆🦆
18,-15,0|3|0,🔺✨🤔|🤔🤔🤔|🃏🦆🃏
18,7,25|0|0,🃏♾🤔|🦆✨🦆|🦆🤔✨
18,-18,0|0|0,♾🦆🦆|🦆✨🤔|🦆🔺✨
18,-18,0|0|0,♾🦆🦆|✨🦆✨|🦆🃏🤔
18,2,0|20|0,🤔🦆🃏|🔺🔺✨|🤔🔺🤔
18,2,20|0|0,🔺🔺🤔|✨🦆🤔|🦆🃏🤔
18,-2,10|6|0,✨✨✨|🔺✨✨|🦆🦆✨
18,2,20|0|0,🔺🔺🤔|🤔🃏🤔|🦆🔺🦆
18,-11,0|6|1,🤔🔺✨|🃏✨✨|🤔🤔🦆
18,25,12|25|6,🃏🃏🔺|♾🤔🦆|✨✨🔺
18,32,25|0|25,🔺♾🦆|🦆🃏🦆|🔺♾🦆
18,-17,1|0|0,🔺🤔🤔|🦆🦆✨|🃏✨🦆
18,7,0|25|0,🃏🔺🤔|🃏🔺♾|🦆🦆🦆
18,-18,0|0|0,🦆🃏🦆|🦆🦆🃏|🦆🦆🃏
18,-3,3|12|0,🤔🤔🤔|✨🃏🃏|🦆🦆🤔
18,19,12|25|0,🃏🃏✨|♾✨🃏|🤔🦆✨
18,-12,6|0|0,🦆✨✨|🤔🦆🦆|🤔🦆🦆
18,22,0|20|20,🤔🦆✨|🔺🔺🃏|🔺🔺🃏
18,-17,0|0|1,✨🤔✨|🤔🦆✨|🦆🤔🤔
18,7,0|0|25,🤔🦆🦆|🦆🤔🦆|✨🤔♾
18,77,25|50|20,🦆✨♾|♾♾🦆|🔺🔺🤔
18,8,0|25|1,🦆🦆🤔|🦆♾🃏|🤔🤔✨
18,-17,1|0|0,🤔🤔✨|🔺✨🔺|🔺🦆🤔
18,-18,0|0|0,🦆🦆🤔|🃏🔺🤔|🤔🦆🤔
18,-18,0|0|0,🦆🃏🦆|✨🔺🤔|🔺🦆🤔
18,13,0|6|25,✨🦆✨|🤔✨✨|✨🃏♾
6,-6,0,🦆🦆🦆
18,-18,0|0|0,🔺🃏✨|✨🤔🦆|🃏🦆🃏
18,9,1|25|1,🦆🤔🤔|♾✨🔺|🦆🤔🤔
18,2,20|0|0,🔺🔺🤔|🤔🦆🦆|🤔🦆🃏
18,7,0|25|0,🔺✨🦆|♾✨🃏|🦆✨🤔
18,33,25|25|1,🦆✨♾|🦆✨♾|🃏🤔🤔
18,-18,0|0|0,🔺🦆🤔|🔺🦆🃏|🤔✨🔺
6,-6,0,🦆🦆🦆
18,7,0|25|0,🤔✨🦆|✨♾🔺|🦆🔺🤔
18,-18,0|0|0,🔺🤔🃏|🤔🃏✨|🦆🤔✨
18,-18,0|0|0,🦆🤔🃏|✨🃏🤔|🤔🦆🦆
18,-18,0|0|0,🦆✨🔺|✨🃏🤔|🤔🦆🦆
18,-18,0|0|0,🃏🔺🤔|🦆🤔🦆|🦆✨🦆
18,32,25|0|25,♾✨✨|🃏✨🤔|♾✨✨
18,-17,0|0|1,🤔🦆🦆|🤔🦆🦆|🃏🤔🤔
18,7,0|25|0,🔺🃏🦆|🦆♾🃏|🦆🤔🦆
18,-17,0|1|0,🔺🦆🃏|🤔🤔✨|🦆🦆🦆
18,7,25|0|0,♾✨✨|🦆🃏✨|🃏🦆🔺
18,33,20|6|25,🔺🔺🤔|🤔✨✨|🃏🃏♾
18,-18,0|0|0,🦆🃏🦆|🦆✨🦆|🦆✨🔺
18,27,20|0|25,🤔🔺🔺|🦆🤔✨|♾✨🃏
18,-18,0|0|0,🔺🤔🃏|🔺🃏🦆|🦆🔺🤔
18,7,25|0|0,♾🔺✨|🦆🔺🦆|🤔🃏🦆
18,-18,0|0|0,🔺🃏🦆|🃏✨🦆|🤔🃏🤔
18,-17,0|1|0,🔺🦆🤔|🤔🤔✨|🦆🦆🦆
18,-18,0|0|0,🃏🤔✨|🦆🃏🦆|🦆🦆🤔
18,-12,6|0|0,✨✨🦆|✨🤔🃏|🔺🦆🃏
18,25,25|6|12,🔺✨♾|✨✨🦆|🔺🃏🃏
18,13,6|0|25,🤔✨✨|🤔🃏✨|🔺♾🃏
18,13,0|25|6,🔺🦆🔺|🤔♾🔺|🃏✨✨
12,-12,0|0,🔺✨🃏|🦆🦆🦆
18,-6,12|0|0,🃏🃏🔺|🦆🤔🃏|🦆✨🃏
18,-18,0|0|0,✨🦆🃏|🤔🦆✨|✨🤔🃏
18,2,0|0|20,🦆✨🔺|🦆✨🃏|🔺🔺🦆
18,7,0|0|25,🔺🤔🦆|🔺🃏🔺|♾✨🦆
18,-18,0|0|0,🃏🔺🦆|✨🤔🔺|✨🃏✨
18,-18,0|0|0,🔺🃏🤔|🤔✨🦆|✨🔺✨
18,-18,0|0|0,🦆🤔✨|🦆✨🔺|🔺🃏🦆
12,-12,0|0,🤔🃏✨|🦆🦆🦆
18,-6,12|0|0,🃏🃏✨|🔺✨🦆|🦆🦆🦆
18,-18,0|0|0,🦆✨🃏|🤔✨🦆|🦆🦆🔺
18,-18,0|0|0,🔺🤔🔺|🦆🤔✨|🃏🦆✨
18,-8,0|0|10,🃏🦆🃏|🔺✨🔺|✨✨✨
18,-18,0|0|0,🤔🃏🦆|🦆🔺🦆|🦆🤔✨
18,8,1|0|25,🤔🤔✨|🦆🤔🔺|♾🃏🤔
18,-18,0|0|0,🤔🔺🃏|🃏🤔🦆|✨🔺🤔
18,13,6|0|25,✨✨🃏|✨🦆🤔|🃏♾🦆
18,7,0|0|25,🃏🤔✨|🦆🔺🃏|🔺♾🤔
18,-16,1|1|0,🤔🤔🦆|🤔🤔🦆|✨🦆🦆
18,6,0|0|24,🃏🦆🔺|🤔🦆🃏|🔺🔺🔺
18,-18,0|0|0,🦆🤔✨|🤔🔺✨|🃏🦆🤔
18,8,1|0|25,🔺🤔🤔|🔺🦆🤔|🦆♾🤔
18,-18,0|0|0,🤔🃏🤔|✨🤔✨|🦆🦆🤔
18,-18,0|0|0,🃏✨🤔|🃏🦆🃏|✨🦆🔺
18,-17,0|0|1,🦆🔺✨|🔺🦆🔺|🦆🤔🤔
18,7,0|0|25,✨🔺🤔|✨🃏✨|♾🃏🦆
18,7,0|25|0,🤔✨🦆|✨✨♾|🤔🦆🤔
18,-18,0|0|0,🔺✨🦆|✨🔺🦆|🤔✨🔺
18,13,0|25|6,🦆🦆🤔|♾✨🤔|🦆✨✨
18,-12,6|0|0,✨✨🤔|🃏🦆🔺|🔺🦆🤔
18,-18,0|0|0,🃏🦆✨|✨🃏✨|🦆🦆🃏
18,32,50|0|0,🦆♾♾|🦆🔺🤔|✨🤔🃏
18,7,25|0|0,🃏♾🤔|🤔✨🤔|🃏🔺🦆
18,-17,0|0|1,🤔🦆🤔|🤔🦆🃏|🤔🤔✨
18,2,0|0|20,🃏🦆🦆|🃏🦆🃏|🔺🔺🤔
18,33,20|25|6,🃏🔺🔺|🤔♾🃏|🦆✨✨
18,-18,0|0|0,🤔✨🦆|🃏🤔🃏|🃏🦆🤔
18,7,0|25|0,🔺🤔🦆|🦆♾✨|🔺🤔🔺
18,8,0|25|1,🤔🦆🃏|🃏♾🦆|🦆🤔🤔
18,32,25|0|25,✨✨♾|🔺🤔✨|✨✨♾
18,-18,0|0|0,✨🤔🦆|✨🦆🦆|🦆✨🤔
18,-18,0|0|0,🃏🔺🦆|🦆🦆🤔|🦆🔺🤔
18,7,0|0|25,🤔🦆🦆|🦆🤔✨|🃏♾🤔
18,-6,0|12|0,🦆✨🔺|✨🃏🃏|✨🤔✨
12,-12,0|0,🦆🔺✨|🦆🦆🦆
18,27,0|25|20,🃏🦆🔺|🤔✨♾|🦆🔺🔺
18,7,25|0|0,♾✨✨|🃏🔺🃏|🦆🔺🤔
18,-18,0|0|0,✨🤔🔺|🤔🦆🦆|🦆🃏🤔
18,33,0|50|1,✨🤔🦆|🤔♾♾|🦆🤔🤔
18,-18,0|0|0,✨🔺✨|🤔✨🤔|🦆🃏🔺
18,13,0|25|6,✨🔺✨|♾🔺🃏|🤔✨✨
18,-18,0|0|0,🦆🃏🦆|✨🦆✨|🤔🦆🦆
18,-18,0|0|0,✨🔺🤔|✨🃏✨|🦆🦆🔺
18,-17,0|1|0,🤔✨🔺|🤔🤔🦆|🃏🤔🦆
18,7,0|0|25,🤔🦆🤔|🔺🤔🦆|♾✨🃏
18,-17,0|0|1,🃏🔺🦆|🃏✨🤔|🦆🤔🤔
18,-6,12|0|0,✨🃏🃏|✨🔺🃏|🦆🤔🃏
18,-17,0|0|1,🦆🦆🤔|🔺🃏🔺|🤔🤔🃏
18,-18,0|0|0,✨🔺🦆|🦆🃏🦆|🤔🦆🔺
18,-18,0|0|0,🃏🤔🃏|🔺🃏🦆|🤔✨🔺
18,-17,1|0|0,🔺🤔🤔|🤔🦆🃏|🦆✨🃏
18,13,0|6|25,✨🃏🦆|✨✨🤔|♾🃏🦆
18,13,0|25|6,🦆🦆♾|🔺♾✨|✨✨🔺
18,-18,0|0|0,🤔🦆🃏|🦆🔺✨|✨🦆✨
18,6,24|0|0,🔺🔺🔺|🦆🃏🤔|✨🔺🤔
18,-15,0|3|0,🦆✨🦆|🤔🤔🤔|🔺✨🔺
18,2,0|0|20,✨🤔✨|✨🤔🦆|🤔🔺🔺
18,-18,0|0|0,🦆🤔✨|🃏🔺✨|🤔✨🤔
18,-18,0|0|0,🦆✨🔺|🃏🔺🦆|🃏🦆🦆
18,-18,0|0|0,🦆🤔🦆|🃏✨🃏|✨🃏🦆
18,57,25|0|50,♾🦆✨|🃏🔺🤔|♾♾🦆
18,13,0|6|25,🃏✨🃏|✨✨🦆|🦆♾✨
18,19,12|0|25,🦆🃏🃏|🦆🦆🤔|🦆♾🦆
18,-18,0|0|0,🦆✨🦆|🔺🃏🔺|🦆🦆🤔
18,-12,0|6|0,🦆🤔✨|✨✨🤔|🔺🦆🦆
18,32,25|0|25,🃏♾🃏|🦆🃏🦆|🃏♾🃏
18,-17,0|1|0,🤔🦆🦆|🃏🤔🤔|🃏🦆🃏
18,7,0|25|0,✨🃏✨|🦆✨♾|🦆✨🤔
18,7,0|25|0,🦆✨🤔|♾🦆🤔|🦆🦆♾
18,-17,0|0|1,🔺🤔🔺|🔺🃏🤔|🤔🤔🦆
18,7,0|0|25,🔺🤔🃏|✨🔺✨|♾✨✨
18,9,25|1|1,♾🃏🃏|✨🤔🤔|✨🤔🤔
18,27,25|0|20,🤔♾🔺|🦆🃏✨|🃏🔺🔺
18,-12,0|0|6,🤔🔺✨|✨🤔🦆|🦆✨✨
18,-12,0|6|0,🔺🃏✨|🦆✨✨|🃏🦆🤔
18,6,24|0|0,🔺🔺🔺|🃏🤔🃏|🦆🤔🔺
18,32,0|25|25,✨🦆🦆|♾🃏🃏|♾🃏🃏
18,-18,0|0|0,✨🦆🦆|🦆🤔🦆|🤔🃏✨
18,-17,1|0|0,🤔🤔✨|🃏🔺🤔|🦆✨🔺
18,10,3|0|25,🤔🤔🤔|🤔🦆🦆|🦆✨♾
18,-18,0|0|0,🦆🤔✨|🦆🃏🤔|🦆🤔🔺
18,2,20|0|0,🔺🔺🦆|✨🦆🃏|✨🃏🤔
18,0,6|0|12,🤔✨✨|🃏🦆🦆|🃏🃏✨
18,-6,0|12|0,🦆🤔🦆|🃏🃏✨|✨🃏🔺
18,27,20|0|25,✨🔺🔺|🦆🦆✨|🦆🤔♾
18,-18,0|0|0,🤔🔺🦆|🃏✨🤔|🃏✨🃏
18,7,25|0|0,🤔✨♾|🤔✨🃏|🦆🤔🃏
18,39,12|20|25,✨🃏🃏|🔺🔺🃏|♾🦆🃏
18,-18,0|0|0,🦆🃏🦆|🤔🦆🤔|🔺✨🦆
18,7,0|0|25,🃏🔺✨|🦆✨🦆|🃏♾✨
18,7,0|25|0,🤔🦆🦆|🃏🦆♾|✨🦆✨
18,-18,0|0|0,🦆✨🤔|🃏🤔✨|🦆🦆🃏
18,13,6|25|0,✨✨🤔|♾🦆🤔|🦆🦆♾
18,7,25|0|0,🔺♾🦆|🔺✨🦆|🃏🤔✨
18,-6,0|0|12,🔺🦆🦆|🦆🃏✨|🃏🃏✨
18,-16,1|0|1,🤔🤔✨|✨🦆🔺|🤔🤔✨
18,0,0|12|6,♾🦆🦆|✨🃏🃏|🔺✨✨
18,-18,0|0|0,🤔🦆🃏|🃏🦆✨|🔺✨🔺
18,-18,0|0|0,🦆🦆✨|🦆✨🦆|🦆🔺🤔
18,7,0|25|0,✨🦆✨|♾🔺✨|✨🔺🤔
18,-18,0|0|0,🔺✨🃏|🦆🦆🃏|✨🤔🦆
18,7,25|0|0,♾🃏🃏|🤔🦆🃏|✨🃏✨
18,7,0|0|25,🤔🦆🦆|✨🤔🦆|✨♾🤔
18,-12,0|0|6,🤔✨🦆|🃏🦆🤔|🔺✨✨
18,7,0|25|0,🤔🦆🔺|✨🦆♾|🦆🤔🔺
18,-18,0|0|0,🦆🦆🃏|🃏🦆🃏|🃏🔺🤔
18,9,25|1|1,♾🦆🤔|🃏🤔🤔|🃏🤔🤔
18,7,0|0|25,🦆✨🤔|🃏🤔🔺|🃏🤔♾
18,19,12|25|0,🃏🃏🦆|♾✨✨|♾🦆🦆
18,7,25|0|0,♾✨🤔|🦆✨🦆|🦆🤔🃏
18,-18,0|0|0,🦆✨🔺|🦆🦆♾|🦆🤔🃏
18,7,25|0|0,🤔♾✨|🦆✨🤔|✨🃏🔺
18,27,20|0|25,🤔🔺🔺|🃏🤔✨|🃏🔺♾
18,-17,1|0|0,✨🤔🤔|🤔✨🔺|🦆🤔🦆
18,4,10|12|0,✨✨✨|✨🃏🃏|✨🤔🔺
18,27,20|25|0,🔺🔺🤔|🃏♾🤔|✨🔺🃏
18,2,0|20|0,✨🦆🤔|🤔🔺🔺|🦆🦆✨
18,8,0|20|6,🦆🃏🔺|🔺🔺🤔|🦆✨✨
18,32,25|0|25,🔺♾✨|✨🤔🔺|🔺♾✨
18,2,20|0|0,🔺🔺✨|🦆🤔🃏|🔺🦆✨
18,8,25|0|1,🃏🔺♾|🔺🦆🃏|🤔🤔🃏
18,-15,3|0|0,🤔🤔🤔|🃏✨🦆|🤔✨🃏
18,-18,0|0|0,🔺🃏🤔|🤔🦆🔺|🦆✨🃏
18,27,25|0|20,♾🔺🔺|🔺✨🔺|🔺🔺🦆
18,-17,1|0|0,🤔🤔🦆|✨🦆🦆|🦆🔺🦆
18,7,0|0|25,🦆🦆✨|✨🦆✨|♾✨🔺
18,12,24|6|0,🔺🔺🔺|🦆✨✨|🔺🦆✨
18,-11,1|0|6,🦆🤔🤔|🤔✨🦆|✨✨🃏
18,-18,0|0|0,🤔🦆🦆|🃏✨🤔|✨🃏🔺
18,-11,1|6|0,🔺🤔🤔|🔺✨✨|✨🤔🦆
18,-12,0|0|6,🔺🤔🃏|🦆✨🦆|🃏✨✨
18,-16,0|1|1,🤔🃏🦆|🤔🤔✨|🤔🤔✨
18,-12,0|0|6,🤔✨🔺|🦆🔺🦆|✨✨🦆
18,7,25|0|0,♾🤔🤔|🔺🦆🤔|🃏🤔✨
18,-6,0|0|12,🤔🦆🤔|🔺🤔🦆|✨🃏🃏
18,7,25|0|0,🔺♾🔺|🦆🤔🦆|🃏🦆🔺
18,2,0|0|20,🦆✨🃏|✨🤔🦆|🔺🔺✨
18,33,25|1|25,✨♾✨|🦆🤔🤔|✨♾✨
18,0,0|0|18,🔺🤔✨|🃏🤔✨|🃏🃏🃏
18,32,0|50|0,🃏🤔✨|🤔♾♾|🃏✨🦆
12,-12,0|0,🃏🤔✨|🦆🦆🦆
18,-18,0|0|0,🦆🦆✨|🔺🃏🦆|✨🦆🤔
18,-18,0|0|0,🦆🤔✨|🤔✨🦆|🔺🦆🦆
18,52,20|0|50,🦆🔺🔺|🦆🦆✨|♾♾🤔
18,7,0|0|25,🃏🤔🔺|🃏🦆🦆|🤔✨♾
18,7,0|0|25,🤔✨🔺|🦆🔺🤔|✨✨♾
18,-18,0|0|0,🦆🔺🃏|🦆✨🃏|🦆🦆🦆
18,-17,0|0|1,🔺🦆✨|✨🔺✨|🃏🤔🤔
18,-17,1|0|0,🤔🤔✨|🦆✨🦆|🃏✨🔺
18,13,0|6|25,🤔🦆🦆|🔺✨✨|🃏🦆♾
18,7,0|0|25,🃏🦆🃏|🔺🃏✨|🤔♾🔺
18,-18,0|0|0,🃏🤔✨|🤔🦆✨|🃏🦆🦆
18,-18,0|0|0,✨🔺✨|✨🦆🦆|✨🔺🃏
18,-12,6|0|0,✨✨🦆|🤔🦆🔺|✨🦆🦆
18,33,20|25|6,🔺🔺🦆|♾🤔🦆|✨✨🃏
18,8,1|0|25,🃏🤔🤔|✨🤔🃏|✨🤔♾
18,7,0|0|25,✨🔺🦆|✨🦆✨|♾🦆♾
18,7,0|0|25,🤔🦆✨|✨🃏🦆|🤔🃏♾
18,-17,1|0|0,🤔🤔🦆|🤔🃏🤔|🃏🔺🃏
18,-18,0|0|0,🔺🤔🔺|✨🃏🦆|🤔🔺✨
18,32,25|25|0,♾🤔🃏|♾🤔🃏|🦆🦆✨
18,-18,0|0|0,🃏🔺🤔|🦆🃏🦆|✨🤔🦆
18,7,25|0|0,✨♾🤔|🔺🃏🤔|🦆🦆🤔
18,-6,12|0|0,🃏🃏🦆|🤔🦆🤔|✨🦆🃏
12,-12,0|0,🤔🦆✨|🦆🦆🦆
18,7,0|25|0,🦆🤔🔺|🦆♾🤔|✨🤔✨
18,9,20|1|6,🔺🔺✨|✨🤔🤔|✨✨🦆
18,-17,1|0|0,🤔🤔🦆|🦆🦆🔺|🤔✨🦆
18,44,25|12|25,✨✨♾|🃏🃏✨|✨✨♾
18,0,12|6|0,✨🃏🃏|✨✨🦆|🦆🤔🃏
18,-18,0|0|0,✨🦆🤔|🦆🤔🔺|🤔🃏🦆
18,7,25|0|0,🔺🤔♾|✨🔺🦆|✨🃏🦆
18,7,25|0|0,🤔♾🦆|🤔🦆🦆|🃏✨🔺
18,-17,0|0|1,🃏✨🦆|✨🦆🦆|🤔🤔🦆
18,-12,6|0|0,✨✨🃏|🤔🔺🦆|🤔🦆🤔
18,-18,0|0|0,🦆🤔✨|🔺🦆🤔|🦆🔺✨
18,32,25|0|25,♾🃏🃏|🦆✨🤔|♾🃏🃏
18,27,0|20|25,🦆🔺🦆|🤔🔺🔺|♾🔺🦆
18,7,0|0|25,✨🤔🦆|🃏🦆🔺|🤔♾🦆
18,-6,6|0|6,✨✨🔺|✨🔺🃏|✨✨🔺
18,32,25|25|0,🦆✨♾|🦆✨♾|🔺🃏🔺
18,-5,1|0|12,🤔🤔🦆|🃏🦆🃏|🃏🃏🤔
18,0,0|0|18,🤔✨🤔|🔺✨🤔|🃏🃏🃏
18,27,0|25|20,🦆🔺🤔|🦆♾🦆|🔺🔺🃏
18,-6,0|12|0,✨🃏✨|🃏🃏🦆|🦆🔺✨
18,7,25|0|0,🃏♾🤔|🃏✨🔺|🔺🃏🦆
18,7,0|25|0,🔺🃏✨|🤔♾🦆|🦆🃏🤔
18,-12,0|6|0,🦆🦆🔺|✨✨🔺|🦆🤔🃏
18,7,25|0|0,✨🤔♾|✨🃏🦆|✨🦆🤔
18,-18,0|0|0,🦆🔺🤔|🃏🦆🔺|🃏🦆🦆
18,7,25|0|0,🦆🔺♾|✨🃏✨|✨🦆🃏
